order_id,customer_id,region,product_category,quantity,unit_price,currency,discount_code,order_date
ORD-41966,CUST-1750,ASEAN ,Industrial,44,92.7,USD,,2024-11-08
ORD-57556,CUST-2664,ASEAN,Office,11,214.61,USD,DISC96,2024-03-21
ORD-38905,CUST-2919,ASEAN,Electronics,29,396.39,USD,DISC43,19/11/2024
ORD-68085,CUST-2493,Europe,Industrial,10,246.71,EUR,,Unknown
ORD-76152,CUST-2923,India,Electronics,43,118.86,USD,,21/06/2023
ORD-69012,CUST-2602,Europe,Electronics,49,294.4,USD,,24/05/2024
ORD-84580,CUST-2464,ASEAN,Home & Kitchen,20,191.4,USD,,2023-04-24
ORD-40032,CUST-3019,ASEAN ,Fashion,5,104.47,USD,,31/01/2023
ORD-25783,CUST-2816,Europe,Fashion,11,,USD,,20/07/2023
ORD-75177,CUST-4602,India,Electronics,14,,INR,,2023-07-04
ORD-49673,CUST-2994,India,Fashion,9,406.63,INR,,1/29/2024
ORD-57899,CUST-3897,Europe,Home & Kitchen,22,379.13,USD,,2024-03-08
ORD-53147,CUST-2049,India,Electronics ,27,55.23,USD,,11/27/2023
ORD-96563,CUST-4221,India,Fashion,5,491.38,USD,,7/26/2023
ORD-95920,CUST-4177,ASEAN,Home & Kitchen,36,409.37,USD,DISC62,13/01/2024
ORD-90183,CUST-1196,Europe,Elec ,22,395.59,USD,,19/08/2024
ORD-44003,CUST-3434,Europe,Fashion,12,353.77,USD,,
ORD-61620,CUST-3932,India,Off.,30,266.3,USD,,06/04/2023
ORD-73339,CUST-1932,Europe ,Home & Kitchen,45,499.04,USD,,2024-11-16
ORD-48273,CUST-2342,Europe,Fashion,22,139.08,EUR,,2023-02-18
ORD-43026,CUST-1605,Europe,Electronics,26,403.07,USD,,2024-01-12
ORD-91519,CUST-4600,Europe,Fashion,9,33.52,USD,,2024-02-11
ORD-50510,CUST-2355,ASEAN,Office,18,185.7,USD,,2024-09-25
ORD-67449,CUST-4351,ASEAN,Office,3,468.82,USD,DISC73,2024-08-24
ORD-81752,CUST-2370,ASEAN,Electronics,47,123.09,USD,,20/09/2023
ORD-55492,CUST-3672,Europe,Home & Kitchen,27,301.18,USD,,2023-11-07
ORD-27757,CUST-4040,India,electronics,16,250.08,USD,,Unknown
ORD-25128,CUST-4489,India,Electronics,19,423.15,INR,,2024-02-07
ORD-79650,CUST-3340,Europe,Office,35,286.12,USD,,2024-04-19
ORD-26915,CUST-1350,India,Electronics,29,256.89,INR,,2023-08-28
ORD-54373,CUST-4040,Europe,Fashion,25,400.35,USD,,2024-06-04
ORD-83664,CUST-2006,ASEAN,Home & Kitchen,18,122.11,USD,,04/05/2024
ORD-20637,CUST-3759,ASEAN,Electronics,32,366.86,USD,,19/02/2023
ORD-39727,CUST-2679,ASEAN,Fashion,39,,USD,DISC29,2024-11-15
ORD-96252,CUST-3149,Europe,Home & Kitchen,26,138.13,USD,,10/11/2024
ORD-75788,CUST-4256,India,Fashion,27,468.92,INR,,2023-05-10
ORD-47221,CUST-4472,Europe,Electronics,29,153.79,EUR,,15/09/2023
ORD-78530,CUST-3704,India,Home & Kitchen,10,369.88,USD,,2023-06-01
ORD-27020,CUST-2796,ASEAN,Electronics,28,207.3,USD,,2/27/2023
ORD-70053,CUST-4265,ASEAN,Fashion,40,444.7,USD,,2024-06-04
ORD-13080,CUST-1650,India,ELECTRONICS,45,274.94,USD,,2023-05-07
ORD-31291,CUST-3609,Europe,Fashion,12,384.82,EUR,DISC73,2024-06-18
ORD-13047,CUST-1333,ASEAN,Office,43,195.77,USD,,2024-08-31
ORD-95455,CUST-1691,Europe,Fashion,46,402.0,USD,,2024-05-04
ORD-48950,CUST-1203,Europe,Office,13,41.15,USD,,8/11/2023
ORD-79292,CUST-1326,ASEAN,Electronics,11,466.24,USD,,2024-11-17
ORD-58891,CUST-3862,Europe,Fashion,19,168.13,USD,,2023-02-22
ORD-16371,CUST-2966,Europe,Home & Kitchen,6,253.22,USD,DISC99,2023-06-08
ORD-63704,CUST-3741,India,Home & Kitchen,17,272.7,INR,,21/03/2023
ORD-17524,CUST-2987,India,Ind.,25,50.48,USD,,2023-08-28
ORD-58469,CUST-1803,ASEAN,Electronics,14,405.92,USD,,1/26/2024
ORD-14084,CUST-3986,India,Electronics,35,88.81,USD,,2023-10-17
ORD-44347,CUST-1682,India,Electronics,32,113.52,USD,,2024-05-22
ORD-62942,CUST-1341,ASEAN,Office,47,451.08,USD,,2023-02-03
ORD-71819,CUST-2642,India,Electronics,3,434.79,USD,,2023-04-26
ORD-53660,CUST-3545,ASEAN,Office,29,71.52,USD,,2023-01-07
ORD-84325,CUST-2026,Europe ,Home & Kitchen,30,485.82,USD,,2024-07-05
ORD-30635,CUST-4764,ASEAN,Industrial,38,416.06,USD,,14/04/2023
ORD-64071,CUST-4312,India,Office,34,402.88,INR,DISC81,Unknown
ORD-79317,CUST-2601,ASEAN,Electronics,25,376.18,USD,,29/07/2023
ORD-60202,CUST-4362,Europe,Electronics,14,490.69,USD,,2024-09-26
ORD-46469,CUST-4041,India,Office,40,429.84,INR,,2023-05-26
ORD-95575,CUST-3730,ASEAN,Office,25,381.48,USD,,2024-07-31
ORD-77333,CUST-3517,Europe,Fashion,44,242.16,USD,,2024-04-21
ORD-99964,CUST-2170,ASEAN,Electronics,8,467.56,USD,,2023-02-06
ORD-95856,CUST-2129,ASEAN,Fashion ,14,236.11,USD,,2023-08-29
ORD-14335,CUST-4433,India,Electronics,34,482.27,USD,,2024-07-15
ORD-32690,CUST-2535,Europe,Fashion,10,167.69,USD,,2024-08-09
ORD-55048,CUST-1223,ASEAN,Industrial,33,135.31,USD,,2024-07-11
ORD-68378,CUST-3260,India,Fash.,29,28.58,INR,DISC96,2024-09-02
ORD-19237,CUST-2601,Europe,Fashion ,21,432.21,USD,,2023-03-05
ORD-40592,CUST-1164,India,Home & Kitchen,28,353.79,USD,,2024-04-23
ORD-57714,CUST-3495,ASEAN,Home & Kitchen,37,459.8,USD,,2024-10-06
ORD-87237,CUST-1363,India,Fashion,16,146.35,USD,DISC89,2023-07-18
ORD-50823,CUST-2467,ASEAN,Electronics,46,377.91,USD,,03/04/2023
ORD-14226,CUST-2207,ASEAN,Home & Kitchen,19,116.34,USD,,2024-10-14
ORD-70829,CUST-4802,ASEAN,Industrial,26,,USD,,5/9/2023
ORD-48775,CUST-1537,Europe,Home,19,,USD,,7/5/2024
ORD-80109,CUST-3821,Europe,Home & Kitchen,12,279.95,USD,,10/4/2024
ORD-93419,CUST-1939,ASEAN,Elec,47,424.3,USD,,2024-01-02
ORD-18521,CUST-4021,Europe,Electronics,10,246.39,USD,,2023-09-10
ORD-63970,CUST-2123,ASEAN,Fashion ,34,320.88,USD,,2024-05-07
ORD-15364,CUST-2470,Europe,Elec,47,225.12,USD,DISC13,2024-05-09
ORD-21565,CUST-4362,India,Home,26,232.75,INR,,31/08/2023
ORD-23461,CUST-2543,India,Home & Kitchen,6,75.58,USD,,07/01/2023
ORD-48300,CUST-2123,Europe,Home & Kitchen,18,98.47,USD,,2023-12-29
ORD-81189,CUST-4116,Europe,Industrial,6,371.25,USD,,2024-08-26
ORD-78591,CUST-4843,Europe,Home & Kitchen ,49,324.22,USD,,7/20/2023
ORD-91366,CUST-4355,ASEAN,Electronics,10,273.5,USD,,2024-03-26
ORD-23257,CUST-3168,ASEAN,Electronics,27,19.52,USD,,2023-02-16
ORD-44020,CUST-4230,India,Home & Kitchen,46,147.94,INR,,10/03/2023
ORD-40243,CUST-3263,India,Fashion ,24,114.92,USD,,4/22/2023
ORD-47903,CUST-1656,India,Fashion,37,247.53,INR,DISC71,2024-11-14
ORD-67948,CUST-3466,ASEAN,Home & Kitchen,4,122.77,USD,,2023-12-19
ORD-63563,CUST-2667,India,Home & Kitchen,12,,INR,,2023-05-01
ORD-19821,CUST-4040,India,Industrial,25,460.24,USD,DISC13,
ORD-15670,CUST-2305,India,Electronics,46,447.92,USD,,17/07/2024
ORD-19714,CUST-3776,ASEAN,Home & Kitchen,49,,USD,DISC69,2023-06-21
ORD-14463,CUST-4423,India,Fashion,17,429.92,INR,,2024-03-07
ORD-86580,CUST-4184,Europe,Electronics,33,355.19,USD,,2024-10-02
ORD-37323,CUST-4915,India,Home & Kitchen,37,266.04,USD,,06/05/2023
ORD-65226,CUST-4778,ASEAN ,Home & Kitchen,46,158.14,USD,,2023-05-09
ORD-96610,CUST-2868,ASEAN,Electronics,23,280.22,USD,,12/03/2024
ORD-92038,CUST-1956,India,Home & Kitchen ,44,178.59,USD,,2024-06-14
ORD-22588,CUST-1561,Europe,Office,35,30.96,USD,DISC38,Unknown
ORD-25269,CUST-1578,Europe,Fashion,38,207.62,EUR,,2023-07-10
ORD-48255,CUST-2021,India,Home & Kitchen,3,16.54,USD,DISC17,01/09/2024
ORD-24144,CUST-2617,India,Home,19,456.01,INR,,2024-04-22
ORD-41673,CUST-2237,India ,Office,23,207.17,USD,,2023-12-04
ORD-49468,CUST-4282,ASEAN,kitchen,47,,USD,,2023-03-02
ORD-48569,CUST-4107,India,industrial,35,471.82,USD,,2024-02-19
ORD-66594,CUST-3662,Europe,Home & Kitchen,18,41407.0,EUR,,2023-12-14
ORD-15260,CUST-3223,India,Electronics,42,356.76,USD,,1/16/2024
ORD-62828,CUST-1633,India,fashion,47,93.48,USD,,Unknown
ORD-52838,CUST-3325,ASEAN,Electronics,43,291.18,USD,,5/20/2024
ORD-92824,CUST-1122,ASEAN,Electronics,23,481.94,USD,,Unknown
ORD-53967,CUST-2812,India,Electronics,26,160.93,USD,,2024-08-13
ORD-19381,CUST-4174,ASEAN,Home & Kitchen,33,420.11,USD,,2024-11-30
ORD-48023,CUST-4949,India,Home & Kitchen,39,58.76,USD,,Unknown
ORD-37204,CUST-4129,ASEAN,Electronics,3,361.61,USD,,2024-10-11
ORD-73281,CUST-2119,Europe,Industrial,6,475.95,EUR,DISC21,2023-06-12
ORD-64055,CUST-4931,ASEAN,Electronics,17,310.51,USD,,25/09/2024
ORD-77283,CUST-3073,India,Home & Kitchen,30,338.81,USD,,29/04/2024
ORD-66656,CUST-1688,ASEAN,Electronics,8,72.22,USD,,Unknown
ORD-54322,CUST-4897,Europe,Electronics,16,390.05,USD,,20/07/2024
ORD-68879,CUST-2670,ASEAN,Electronics,30,410.88,USD,,2024-04-15
ORD-97800,CUST-4094,Europe,Home & Kitchen,22,241.61,USD,,2023-03-28
ORD-11594,CUST-3907,Europe,Electronics ,41,30.59,USD,,2023-11-29
ORD-61847,CUST-4495,India,Home & Kitchen,16,340.72,INR,,2023-04-20
ORD-44763,CUST-4016,ASEAN,Fashion,40,237.87,USD,,2023-12-31
ORD-58226,CUST-1620,India,Electronics,36,226.68,INR,DISC14,11/30/2023
ORD-34294,CUST-2242,Europe,Ind.,24,69.21,USD,,2023-01-02
ORD-61219,CUST-3019,Europe,Electronics,22,434.68,EUR,,Unknown
ORD-13425,CUST-3367,Europe ,Industrial,47,426.8,USD,,2024-07-21
ORD-68590,CUST-4205,ASEAN,Electronics,6,121.74,USD,,2024-11-25
ORD-20117,CUST-3378,ASEAN,Office,2,428.82,USD,DISC74,07/08/2023
ORD-90224,CUST-2377,India,Electronics,19,57.29,USD,,2024-04-15
ORD-42472,CUST-4603,India,Electronics,8,74.43,USD,,2023-11-28
ORD-35268,CUST-1257,India,office supplies,46,421.71,USD,,2024-02-13
ORD-92854,CUST-2442,Europe,Electronics ,31,140.63,USD,,15/12/2023
ORD-45050,CUST-3367,Europe ,Industrial,46,120.42,USD,,12/05/2023
ORD-84076,CUST-1820,Europe,Electronics,24,33.94,USD,,2023-09-27
ORD-53058,CUST-1115,India ,Fashion,16,303.47,USD,,27/05/2024
ORD-20001,CUST-2827,ASEAN,Electronics,39,88.43,USD,DISC42,2023-06-06
ORD-30236,CUST-4184,India,Electronics,6,194.34,INR,,2023-01-07
ORD-86088,CUST-1786,ASEAN,Fashion,13,100.16,USD,,2024-05-21
ORD-82308,CUST-3866,Europe,Electronics,3,104.74,EUR,,Unknown
ORD-81477,CUST-4756,Europe,Electronics,22,276.39,USD,,2023-02-16
ORD-25762,CUST-1744,India,Elec,6,61.23,USD,,
ORD-57381,CUST-3144,ASEAN,Elec. ,15,85.59,USD,DISC10,2024-11-02
ORD-72975,CUST-3596,ASEAN,H&K,5,323.18,USD,,2023-07-28
ORD-61240,CUST-4336,India ,Home & Kitchen,10,182.73,INR,,22/02/2023
ORD-21902,CUST-2787,India,Industrial,26,72.45,USD,,2023-12-26
ORD-82692,CUST-3749,Europe,Electronics,43,196.03,EUR,,2023-10-15
ORD-82649,CUST-1084,ASEAN,Office,12,260.44,USD,,2023-01-24
ORD-85323,CUST-4257,ASEAN,Electronics,25,46.38,USD,,2023-03-22
ORD-38149,CUST-1278,Europe,Electronics,42,118.04,USD,,13/09/2024
ORD-99656,CUST-3466,ASEAN,Home & Kitchen,38,127.96,USD,,2024-02-13
ORD-42983,CUST-3906,India,H&K,41,85.97,USD,,2024-02-08
ORD-25996,CUST-3300,Europe ,Electronics,22,435.68,USD,,2024-07-04
ORD-88358,CUST-4225,Europe ,Elec.,17,343.07,USD,,2023-03-31
ORD-20345,CUST-1220,India,Off.,43,293.56,USD,DISC57,
ORD-36419,CUST-3298,ASEAN,Office,7,293.87,USD,,20/08/2024
ORD-95585,CUST-1650,Europe,Fashion,27,199.47,USD,DISC18,28/07/2024
ORD-40404,CUST-4883,Europe,Electronics,32,186.99,USD,,13/09/2024
ORD-10190,CUST-3529,ASEAN,Electronics,35,383.71,USD,,24/07/2023
ORD-38862,CUST-1574,ASEAN,Fashion,31,242.17,USD,DISC72,1/15/2023
ORD-27721,CUST-4615,ASEAN,Office,15,116.93,USD,,10/26/2024
ORD-62597,CUST-1226,Europe,Electronics,31,457.29,USD,,2024-07-19
ORD-88339,CUST-2558,India,Electronics,47,51.4,INR,,9/26/2024
ORD-84333,CUST-1101,India,Home & Kitchen,26,425.79,INR,,20/05/2023
ORD-97835,CUST-4398,ASEAN,Home & Kitchen,37,270.09,USD,,2024-09-05
ORD-52056,CUST-4994,India,Office,27,149.05,USD,DISC10,2024-02-03
ORD-52270,CUST-3404,India,Home & Kitchen,23,75.58,USD,,Unknown
ORD-11243,CUST-4651,India,Fashion,3,16.51,USD,,2024-01-08
ORD-99688,CUST-2737,ASEAN,fashion ,20,47.25,USD,,2024-03-21
ORD-37355,CUST-3968,ASEAN,Home & Kitchen,10,240.66,USD,,2024-01-19
ORD-44493,CUST-1514,ASEAN,electronics,18,371.14,USD,,2023-08-19
ORD-41078,CUST-3880,ASEAN,Home & Kitchen,29,354.69,USD,,2023-01-29
ORD-82699,CUST-3423,India,Fashion,14,362.07,USD,DISC68,2/4/2023
ORD-75283,CUST-3758,India,Industrial,38,38.96,USD,DISC20,2024-09-04
ORD-81261,CUST-4044,India,Home & Kitchen,41,163.38,USD,,28/07/2023
ORD-68832,CUST-1239,India,Office,4,453.47,USD,,23/11/2024
ORD-95023,CUST-3846,Europe,Fashion,19,375.27,USD,,28/09/2024
ORD-28015,CUST-1792,Europe,Home & Kitchen,40,47.48,USD,,2024-01-10
ORD-75976,CUST-4493,Europe,Home & Kitchen,34,394.65,USD,DISC47,14/06/2024
ORD-29315,CUST-2584,ASEAN,Industrial,15,42.46,USD,,2023-07-24
ORD-46738,CUST-3416,ASEAN,Home & Kitchen,5,251.24,USD,,04/11/2023
ORD-88219,CUST-1391,India,fashion,10,261.75,USD,DISC98,5/28/2023
ORD-53298,CUST-1455,ASEAN,Fashion,5,262.41,USD,,2023-04-30
ORD-31574,CUST-1055,ASEAN,Electronics,20,323.38,USD,DISC68,2024-05-16
ORD-26663,CUST-3768,Europe,Home & Kitchen,30,141.04,EUR,,2024-04-18
ORD-54890,CUST-3369,India,Electronics,23,397.5,INR,,2/1/2024
ORD-32153,CUST-3334,ASEAN,Electronics,8,385.93,USD,,2024-04-17
ORD-14312,CUST-3568,Europe,Industrial,12,313.18,USD,,11/27/2023
ORD-63549,CUST-4152,ASEAN,Office,13,163.51,USD,,2023-07-09
ORD-84733,CUST-4292,ASEAN,Electronics,32,125.07,USD,,2023-02-11
ORD-40426,CUST-2278,India ,Industrial,12,27.73,USD,,2023-03-07
ORD-11968,CUST-1594,India,Home & Kitchen,30,98.54,INR,,2023-02-05
ORD-93852,CUST-3618,Europe,Office,9,95.46,USD,,5/24/2024
ORD-98772,CUST-2730,ASEAN,Home & Kitchen,13,152.4,USD,,2023-11-07
ORD-43811,CUST-4406,Europe,Fashion,1,142.65,EUR,,31/07/2023
ORD-55492,CUST-3347,India,Fashion,13,296.12,USD,,2023-06-04
ORD-49687,CUST-4315,India,Home & Kitchen,44,,USD,DISC61,10/2/2024
ORD-99047,CUST-4684,ASEAN,Electronics,32,153.16,USD,,Unknown
ORD-95197,CUST-2864,ASEAN,Fashion,7,119.45,USD,DISC68,8/28/2024
ORD-31276,CUST-3042,ASEAN,Industrial,20,126.57,USD,DISC24,2024-07-04
ORD-60081,CUST-2344,ASEAN,Electronics ,3,17.53,USD,,2023-12-16
ORD-26705,CUST-2705,ASEAN,Industrial,22,245.06,USD,,15/11/2023
ORD-21945,CUST-3066,India,Office,48,499.57,USD,,2024-10-04
ORD-63535,CUST-3453,India,Office,14,250.37,INR,DISC41,2023-02-18
ORD-94300,CUST-2635,ASEAN,Industrial,25,202.1,USD,,Unknown
ORD-88046,CUST-1619,Europe,Office,39,194.53,USD,,2024-09-13
ORD-79854,CUST-4623,Europe,Home & Kitchen,32,461.26,USD,,2024-01-26
ORD-97528,CUST-4295,ASEAN,Fashion,2,43.35,USD,,2023-11-27
ORD-22621,CUST-1624,Europe,Home & Kitchen,1,418.69,USD,DISC48,16/11/2023
ORD-55589,CUST-4196,Europe,Office,27,113.04,USD,,9/23/2023
ORD-31949,CUST-4510,India,Home & Kitchen,30,60.74,USD,,29/07/2024
ORD-96738,CUST-1246,Europe,Electronics,17,287.33,EUR,,2023-11-04
ORD-42196,CUST-4589,India,Elec,24,434.09,INR,,
ORD-58638,CUST-2678,ASEAN,Office,23,,USD,,2023-09-04
ORD-27561,CUST-3091,Europe,Office,15,313.42,EUR,,10/9/2023
ORD-45188,CUST-4561,India,Industrial,17,136.67,USD,,2023-06-13
ORD-78832,CUST-3988,Europe,Electronics,44,272.46,EUR,DISC33,2024-08-26
ORD-14299,CUST-4529,ASEAN,Electronics,11,148.34,USD,,2023-01-19
ORD-41187,CUST-3698,Europe,Electronics,20,20.99,USD,,2023-09-23
ORD-65456,CUST-2029,ASEAN,Home & Kitchen,37,,USD,DISC56,22/04/2024
ORD-56917,CUST-3562,ASEAN,Industrial,37,45.78,USD,,6/14/2024
ORD-90985,CUST-2319,India,Electronics,2,275.31,USD,,
ORD-91537,CUST-1768,ASEAN,Electronics,38,231.67,USD,DISC13,2024-01-01
ORD-35519,CUST-4748,India,Industrial,7,288.14,USD,,2024-06-03
ORD-86046,CUST-3064,India,Home & Kitchen,5,56.63,USD,DISC16,2024-07-13
ORD-85970,CUST-2986,Europe,Electronics,1,72.64,EUR,,21/11/2024
ORD-63679,CUST-3996,Europe ,Office,17,233.97,USD,,2024-03-09
ORD-11712,CUST-4613,Europe,Electronics,15,202.72,USD,DISC69,2024-02-11
ORD-56542,CUST-3060,Europe,Fashion,23,35.56,USD,,17/03/2024
ORD-20669,CUST-3479,ASEAN,Ind.,22,419.0,USD,,2024-07-07
ORD-21280,CUST-2272,Europe,Fashion,18,67.19,USD,,28/06/2024
ORD-72647,CUST-4458,Europe,Fash.,39,386.63,USD,DISC98,2023-08-02
ORD-27803,CUST-2884,ASEAN,Industrial,5,343.23,USD,,Unknown
ORD-83129,CUST-3720,Europe,Electronics,19,276.45,EUR,,4/29/2024
ORD-12369,CUST-4835,ASEAN,Electronics,17,446.55,USD,,Unknown
ORD-12752,CUST-1618,India,Industrial,27,228.71,USD,,2023-10-18
ORD-19495,CUST-2599,ASEAN,Fashion,44,214.31,USD,,27/05/2024
ORD-36699,CUST-4552,ASEAN,Office,28,216.9,USD,,2024-10-10
ORD-23610,CUST-3492,India,Home & Kitchen,12,145.09,INR,,2024-01-29
ORD-30655,CUST-2529,Europe,Elec.,13,,USD,,10/26/2023
ORD-51797,CUST-3230,ASEAN ,Industrial,48,366.6,USD,,2024-08-27
ORD-92485,CUST-4078,ASEAN,Office,3,,USD,,02/04/2024
ORD-51753,CUST-3845,Europe,Fashion,43,13.09,USD,,2023-11-10
ORD-25322,CUST-4519,ASEAN,Home & Kitchen,23,224.38,USD,,2023-06-11
ORD-86284,CUST-1684,India,Home & Kitchen,16,265.9,INR,,2024-05-16
ORD-44446,CUST-2914,India,Office,38,120.12,USD,DISC19,25/12/2023
ORD-56042,CUST-4875,Europe,Electronics,49,161.0,USD,,2024-08-10
ORD-85187,CUST-4608,ASEAN,Home & Kitchen,11,498.99,USD,DISC75,2023-10-10
ORD-92528,CUST-1955,Europe,electronics,3,347.43,USD,DISC72,2023-07-23
ORD-48963,CUST-1051,Europe,fashion,1,425.18,USD,,01/06/2023
ORD-92074,CUST-1116,Europe,Home & Kitchen,10,121.96,USD,,
ORD-46800,CUST-3220,India,Office,18,206.86,INR,DISC99,2023-08-12
ORD-96313,CUST-3222,India,Home & Kitchen,24,462.01,USD,,2/24/2024
ORD-67548,CUST-1101,India,Fashion,26,178.44,USD,DISC88,2024-11-27
ORD-48581,CUST-3638,India,Industrial,5,166.57,USD,,3/3/2023
ORD-54670,CUST-1084,India,Office ,37,268.31,USD,,09/01/2023
ORD-36444,CUST-1503,ASEAN,ELECTRONICS,25,297.42,USD,,2024-03-21
ORD-49387,CUST-2834,Europe,Elec,36,316.02,USD,,24/09/2024
ORD-73576,CUST-2313,Europe,Electronics,43,391.43,USD,,26/08/2023
ORD-45936,CUST-1403,ASEAN,electronics,40,446.33,USD,,9/28/2023
ORD-44438,CUST-3721,Europe,Fashion,49,399.3,EUR,,04/04/2023
ORD-39559,CUST-3974,ASEAN,Fashion,15,419.77,USD,,2023-06-17
ORD-46042,CUST-2884,Europe,Industrial,41,178.55,USD,,22/11/2023
ORD-26240,CUST-4831,Europe,Industrial,32,432.94,USD,,2023-07-17
ORD-92723,CUST-3403,ASEAN,Home & Kitchen ,41,331.74,USD,,2023-12-01
ORD-77050,CUST-2439,Europe,Electronics,20,,USD,,2024-02-01
ORD-62666,CUST-2710,ASEAN,Fashion,2,91.5,USD,DISC21,2023-05-07
ORD-16920,CUST-1533,Europe,Home & Kitchen,48,60.98,EUR,DISC42,2023-03-26
ORD-16124,CUST-1124,India,Fashion,15,120.25,USD,DISC88,2024-06-19
ORD-69345,CUST-2760,ASEAN,Home & Kitchen,36,447.87,USD,,
ORD-75994,CUST-4454,India,Home,38,42062.0,USD,,1/1/2023
ORD-64011,CUST-3086,Europe,Fashion,19,64.69,USD,,03/03/2024
ORD-51652,CUST-2404,India,Fashion ,33,372.47,USD,,6/11/2024
ORD-76618,CUST-3428,ASEAN,Home & Kitchen,27,380.44,USD,,2023-08-25
ORD-84142,CUST-2824,India,Home & Kitchen,29,377.42,USD,DISC34,2023-08-29
ORD-87179,CUST-3821,ASEAN,Electronics,4,338.29,USD,,2024-10-29
ORD-39292,CUST-2623,ASEAN,Electronics,43,476.63,USD,,11/07/2023
ORD-24711,CUST-3440,ASEAN,fashion ,14,354.29,USD,,2023-02-18
ORD-26340,CUST-1256,Europe,Electronics,24,65.79,EUR,,2024-04-15
ORD-46606,CUST-3674,Europe,Electronics,34,236.63,USD,,2023-09-21
ORD-90101,CUST-1086,ASEAN,Elec.,40,299.86,USD,,2023-06-23
ORD-94462,CUST-3318,India,Fashion,27,449.18,USD,DISC19,2024-04-24
ORD-82028,CUST-1172,India,Electronics,26,230.95,USD,,11/1/2024
ORD-45270,CUST-2967,ASEAN,Industrial,47,452.92,USD,DISC31,2024-02-24
ORD-16087,CUST-4728,Europe,Fashion,10,288.6,USD,,2023-05-27
ORD-65878,CUST-1644,India,Office,10,86.32,USD,DISC13,2023-08-26
ORD-29185,CUST-2638,Europe,Home & Kitchen,12,490.34,USD,,12/25/2023
ORD-45048,CUST-1222,India,Electronics,28,13.73,INR,,10/31/2024
ORD-18344,CUST-3357,India,Home & Kitchen,5,265.65,USD,,2023-03-12
ORD-17035,CUST-4848,ASEAN,Fashion,21,184.87,USD,,2023-04-29
ORD-99533,CUST-1601,India,Electronics,8,53.11,INR,,09/07/2023
ORD-50169,CUST-3048,Europe,Office,2,341.69,EUR,DISC76,20/11/2024
ORD-18849,CUST-2026,India ,Home & Kitchen,21,73.92,USD,,6/5/2024
ORD-42563,CUST-1183,Europe,Electronics ,22,345.29,USD,,11/30/2024
ORD-19322,CUST-2129,Europe,Electronics,37,461.01,USD,,03/10/2024
ORD-72106,CUST-4010,India,Office,40,34022.0,USD,,25/09/2023
ORD-92541,CUST-2691,India,fashion,41,344.33,INR,,2024-01-19
ORD-97467,CUST-4879,India,Industrial,35,66.21,INR,,2024-11-14
ORD-45449,CUST-1543,Europe ,Home & Kitchen,4,287.95,USD,DISC83,01/07/2024
ORD-91044,CUST-4019,India,Industrial,30,376.77,INR,,2023-01-01
ORD-59846,CUST-3163,ASEAN,Fashion,5,246.14,USD,,2024-07-05
ORD-86821,CUST-2488,India,Home & Kitchen,41,209.91,INR,DISC83,11/25/2023
ORD-24200,CUST-4918,Europe,Home & Kitchen,37,216.21,USD,,Unknown
ORD-32344,CUST-4280,ASEAN,Fashion,23,135.86,USD,DISC85,3/23/2024
ORD-51145,CUST-2790,India,Office,45,,USD,,29/08/2024
ORD-12633,CUST-4396,India,Home & Kitchen,10,425.19,USD,,Unknown
ORD-91389,CUST-1410,India,Electronics,11,198.17,USD,,2023-08-02
ORD-27014,CUST-2910,India,Fashion,19,239.75,USD,,2024-01-28
ORD-59813,CUST-1915,India,Home & Kitchen,37,183.83,USD,,2024-07-03
ORD-88821,CUST-4246,India,Home & Kitchen,21,175.43,USD,,31/10/2023
ORD-84139,CUST-3577,Europe,Home & Kitchen ,19,445.98,EUR,,
ORD-79153,CUST-2921,India,Fashion,34,,USD,,2023-01-07
ORD-71439,CUST-1756,Europe ,Home & Kitchen,48,99.27,USD,,21/07/2024
ORD-81669,CUST-1807,Europe,Electronics,39,106.35,USD,,2024-06-25
ORD-12891,CUST-1857,Europe,Office,47,129.08,USD,,2023-09-14
ORD-60637,CUST-3328,India,Industrial,13,449.09,USD,,2024-06-02
ORD-72819,CUST-1535,Europe,Fashion,8,100.12,USD,,2023-03-19
ORD-35476,CUST-4075,ASEAN,Office,17,222.28,USD,,11/30/2023
ORD-16674,CUST-4972,Europe,Industrial,47,313.22,EUR,,Unknown
ORD-70889,CUST-2200,ASEAN,Fashion,10,373.67,USD,,2023-09-21
ORD-34982,CUST-3067,Europe,Home & Kitchen,17,35.47,EUR,,2023-07-22
ORD-83826,CUST-4494,ASEAN,Elec.,45,251.32,USD,DISC30,2024-10-26
ORD-18339,CUST-2872,Europe ,Electronics,22,134.94,EUR,,2023-08-25
ORD-98750,CUST-2784,India,Office,2,291.4,USD,,2023-08-05
ORD-78352,CUST-3110,India,Electronics,45,393.0,USD,,2023-10-06
ORD-96265,CUST-4058,Europe,Electronics,22,70.81,USD,DISC54,6/19/2023
ORD-74842,CUST-3651,India,Elec.,49,267.94,INR,,2023-10-17
ORD-55185,CUST-2427,Europe,Elec,39,264.21,USD,DISC50,2023-02-09
ORD-90632,CUST-3301,ASEAN,Electronics,39,386.59,USD,DISC77,13/08/2023
ORD-30727,CUST-1768,Europe,Office,28,387.17,USD,,2024-08-27
ORD-13957,CUST-1245,India,Ind.,47,400.42,USD,,13/04/2024
ORD-43207,CUST-2314,Europe ,Fashion,6,94.46,USD,,2024-04-02
